date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:56:18	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:16%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=9%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index560a.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=9&wrlevel=34&curr=USD)
00:56:20	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:17%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=9%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index98c0.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=9&wrlevel=35&curr=USD)
00:56:21	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:19%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=9%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexa0ff.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=9&wrlevel=36&curr=USD)
00:56:23	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:21%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=10%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index072f.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=10&wrlevel=35&curr=USD)
00:56:24	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:21%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=10%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index2778.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=10&wrlevel=34&curr=USD)
00:56:24	276363/276363	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:22%20GMT	https://www.bestessays.com/order/?doctype=174%26urgency=10%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5941.html	(from https://www.bestessays.com/order.php?doctype=174&urgency=10&wrlevel=36&curr=USD)
00:56:25	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:23%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=11%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index43a7.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=11&wrlevel=34&curr=USD)
00:56:27	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:25%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=11%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexbfdf.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=11&wrlevel=35&curr=USD)
00:56:28	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:25%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=11%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc7a2.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=11&wrlevel=36&curr=USD)
00:56:29	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:26%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=1%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexcaab.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=1&wrlevel=34&curr=USD)
00:56:30	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:28%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=1%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexfd25.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=1&wrlevel=35&curr=USD)
00:56:32	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:30%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=1%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index633e.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=1&wrlevel=36&curr=USD)
00:56:32	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:30%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=3%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6892.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=3&wrlevel=34&curr=USD)
00:56:34	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:31%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=3%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3c82.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=3&wrlevel=35&curr=USD)
00:56:34	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:32%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=3%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index17ac.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=3&wrlevel=36&curr=USD)
00:56:36	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:34%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=4%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexe883.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=4&wrlevel=34&curr=USD)
00:56:37	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:35%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=4%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexe12d.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=4&wrlevel=35&curr=USD)
00:56:38	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:36%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=5%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1607.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=5&wrlevel=34&curr=USD)
00:56:39	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:37%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=4%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexaf6d.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=4&wrlevel=36&curr=USD)
00:56:40	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:38%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=5%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index9ebe.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=5&wrlevel=35&curr=USD)
00:56:42	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:39%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=5%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc41c.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=5&wrlevel=36&curr=USD)
00:56:43	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:41%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=6%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index73a6.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=6&wrlevel=34&curr=USD)
00:56:43	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:41%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=6%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexfbf8.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=6&wrlevel=35&curr=USD)
00:56:45	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:42%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=6%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexe86c.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=6&wrlevel=36&curr=USD)
00:56:46	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:44%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=7%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexa5bb.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=7&wrlevel=34&curr=USD)
00:56:48	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:46%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=7%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexecc3.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=7&wrlevel=35&curr=USD)
00:56:49	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:46%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=7%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index51d0.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=7&wrlevel=36&curr=USD)
00:56:50	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:47%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=8%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb882.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=8&wrlevel=34&curr=USD)
00:56:51	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:48%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=8%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index43ba.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=8&wrlevel=35&curr=USD)
00:56:52	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:50%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=8%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index36c1.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=8&wrlevel=36&curr=USD)
00:56:53	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:51%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=9%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5cac.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=9&wrlevel=34&curr=USD)
00:56:54	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:52%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=9%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexaa79.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=9&wrlevel=35&curr=USD)
00:56:55	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:53%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=9%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5a97.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=9&wrlevel=36&curr=USD)
00:56:57	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:54%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=10%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8923.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=10&wrlevel=34&curr=USD)
00:56:58	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:56%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=10%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1c83.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=10&wrlevel=35&curr=USD)
00:57:00	297946/297946	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:58%20GMT	https://www.bestessays.com/order/?doctype=3%26urgency=10%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1d24.html	(from https://www.bestessays.com/order.php?doctype=3&urgency=10&wrlevel=36&curr=USD)
00:57:01	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:56:59%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=11%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index7a14.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=11&wrlevel=34&curr=USD)
00:57:02	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:00%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=11%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1efb.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=11&wrlevel=35&curr=USD)
00:57:03	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:01%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=11%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index06fa.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=11&wrlevel=36&curr=USD)
00:57:04	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:02%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=1%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4c07.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=1&wrlevel=34&curr=USD)
00:57:06	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:04%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=1%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index89cc.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=1&wrlevel=35&curr=USD)
00:57:06	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:04%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=1%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1be3.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=1&wrlevel=36&curr=USD)
00:57:07	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:05%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=4%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexca6c.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=4&wrlevel=34&curr=USD)
00:57:08	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:06%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=4%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1dac.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=4&wrlevel=35&curr=USD)
00:57:10	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:08%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=4%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexbfb0.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=4&wrlevel=36&curr=USD)
00:57:11	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:09%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=5%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4f0e.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=5&wrlevel=34&curr=USD)
00:57:12	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:09%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=5%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index2a8d.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=5&wrlevel=35&curr=USD)
00:57:12	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:10%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=5%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6484.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=5&wrlevel=36&curr=USD)
00:57:14	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:12%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=6%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5f10.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=6&wrlevel=34&curr=USD)
00:57:15	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:13%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=6%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index97cb.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=6&wrlevel=35&curr=USD)
00:57:16	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:14%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=6%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexa1f6.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=6&wrlevel=36&curr=USD)
00:57:17	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:14%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=7%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index80e8.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=7&wrlevel=34&curr=USD)
00:57:18	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:16%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=7%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index9bea.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=7&wrlevel=35&curr=USD)
00:57:19	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:17%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=7%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexcb02.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=7&wrlevel=36&curr=USD)
00:57:20	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:18%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=8%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8fb3.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=8&wrlevel=34&curr=USD)
00:57:21	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:19%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=8%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index679f.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=8&wrlevel=35&curr=USD)
00:57:22	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:20%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=8%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6cc2.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=8&wrlevel=36&curr=USD)
00:57:24	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:22%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=9%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexd5dd.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=9&wrlevel=35&curr=USD)
00:57:25	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:22%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=9%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf902.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=9&wrlevel=34&curr=USD)
00:57:26	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:23%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=9%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0814.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=9&wrlevel=36&curr=USD)
00:57:26	276707/276707	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:25%20GMT	https://www.bestessays.com/order/?doctype=163%26urgency=10%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexbda4.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=10&wrlevel=34&curr=USD)
00:57:44	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=163%26urgency=10%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0b89.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=10&wrlevel=36&curr=USD)
00:57:44	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=163%26urgency=10%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexd8b9.html	(from https://www.bestessays.com/order.php?doctype=163&urgency=10&wrlevel=35&curr=USD)
00:57:45	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=11%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexeb5a.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=11&wrlevel=34&curr=USD)
00:57:45	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=11%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index2a93.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=11&wrlevel=35&curr=USD)
00:57:47	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:45%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=11%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8254.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=11&wrlevel=36&curr=USD)
00:57:48	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:46%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=1%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index838c.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=1&wrlevel=34&curr=USD)
00:57:49	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:47%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=1%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index31ab.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=1&wrlevel=36&curr=USD)
00:57:49	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:57:47%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=1%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexfed7.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=1&wrlevel=35&curr=USD)
00:58:07	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=4%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index859e.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=4&wrlevel=34&curr=USD)
00:58:07	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=4%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index959d.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=4&wrlevel=35&curr=USD)
00:58:08	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=4%26wrlevel=36%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexcbd6.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=4&wrlevel=36&curr=USD)
00:58:09	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=152%26urgency=5%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexd5eb.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=5&wrlevel=34&curr=USD)
00:58:10	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:58:08%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=5%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexac2c.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=5&wrlevel=35&curr=USD)
00:58:12	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:58:10%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=6%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3e19.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=6&wrlevel=34&curr=USD)
00:58:13	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:58:11%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=6%26wrlevel=35%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc0f2.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=6&wrlevel=35&curr=USD)
00:58:17	276352/276352	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2007:58:15%20GMT	https://www.bestessays.com/order/?doctype=152%26urgency=7%26wrlevel=34%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb1a1.html	(from https://www.bestessays.com/order.php?doctype=152&urgency=7&wrlevel=34&curr=USD)
